year,regionid,unemploymentrate,lis,MA_2005_penetration,MA_2004_penetration,MA_2003_penetration,Contract_ID,Plan_ID,Plan_Type,Benefit_Type,Part_D_Total_Premium,Part_D_Basic_Premium,Part_D_Basic_P_Below_Bench,Extra_Coverage_in_Gap,Part_D_Drug_Deductible,enrol_tot_num,enrol_tot_num_croWlagged,enrol_lis_num,enrol_lis_num_croWlagged,top_drug,perc_drug_frf,n_medications,in_area_flag,drug_frf,Parent_Organization,firm_name_price,firm_name_enrollment,WellPoint_Dum_price,WellCare_Dum_price,UnivHeal_Dum_price,UnivAmer_Dum_price,Munich_Dum_price,Medco_Dum_price,Caremark_Dum_price,CVS_Dum_price,LDS_preMerg_Dum_price,UnitHeal_Dum_price,Torchmarck_Dum_price,Kaiser_Dum_price,Humana_Dum_price,HealthSpring_Dum_price,HealNet_preMerg_Dum_price,HISC_Dum_price,Envision_Dum_price,Coventry_Dum_price,Aetna_Dum_price,CIGNA_Dum_price,All_OtherFirms_Dum_price,regionid_str,year_str,Plan_ID_str,new_id1,new_id4,basic,pdp,sample,lis_wcross,tot_wcross,lis_denominator3,enrol_tot_denominator3,lis_weight,enrol_tot_weight,true_weight_cw,check,true_weight_check_cw,tot_enrollmentFDC_TEMPORANEO2,weig_reg_basic_prem,mean_w_reg_basprem,enrol_tot_mapd,enrol_tot_denominator,mapd_regio_share,mapd_regio_share_t1,mapd_regio_2006share,conc_weig_basicpdpd_c4,logmean_w_reg_bpr,logmean_w_reg_bpr_ch,year2009,regio_2006share2
2008.0,14.0,6.54491,26.82,0.12793888,0.12539116,0.12886459,H0117,1,HMO/HMOPOS,Enhanced Alternative,0.0,-5.8,,Y,0,99.0,,25.0,,,,,,,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2008.0,1,2008.014.0,14.0H0117001,0,0,0,,,311646.30817407,784914.1667006,0.0,0.0,0.0,1.0,0.0,827086.00616944,-0.0006942446078363,22.401941349567466,99.0,827086.00616944,0.0745327566180235,0.0,0.0839204027070269,0.3773508143508624,3.1091476224969976,0.046224408870830125,0,0.0
2009.0,14.0,10.143197,28.4,0.12793888,0.12539116,0.12886459,H0117,4,HMO,Enhanced Alternative,0.0,-4.1,,Y,0,1087.0,532.0,282.0,130.0,,,,,,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2009.0,4,2009.014.0,14.0H0117004,0,0,0,130.0,532.0,315721.5330764,822544.683592,0.000411755253857,0.0006467733736686,0.000411755253857,1.0,0.000411755253857,868169.4905899,-0.0051334446191742,24.918508300908663,1087.0,868169.4905899,0.0702120964405025,0.0,0.0839204027070269,0.437011687658986,3.2156108326135016,0.10646321011650395,1,0.0839204027070269
2010.0,14.0,9.984865,30.47,0.12793888,0.12539116,0.12886459,H0117,5,HMO,Enhanced Alternative,0.0,0.0,,,0,2018.0,1929.0,704.0,471.0,91.0,0.6855895,,,785.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2010.0,5,2010.014.0,14.0H0117005,0,0,0,471.0,1929.0,323349.1722832,857172.987318,0.0014566296758214,0.002250420893495,0.0014566296758214,1.0,0.0014566296758214,911799.417589,0.0,25.106117142030588,2018.0,911799.417589,0.0747105105420302,0.0,0.0839204027070269,0.5489390888081211,3.2231115272829483,0.007500694669446695,1,0.0839204027070269
2011.0,14.0,8.63036,29.67,0.12793888,0.12539116,0.12886459,H0117,5,HMO,Enhanced Alternative,0.0,0.0,,,0,2194.0,2018.0,847.0,704.0,84.0,0.6895973,,,822.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2011.0,5,2011.014.0,14.0H0117005,0,0,0,704.0,2018.0,327768.9124244,894257.945434,0.0021478547028537,0.0022566195920357,0.0021478547028537,1.0,0.0021478547028537,943281.982717,0.0,24.71621772845426,2194.0,943281.982717,0.0661710932082187,0.0,0.0839204027070269,0.6327415204388402,3.2074596163707376,-0.01565191091221063,1,0.0839204027070269
2007.0,15.0,5.007469,32.42,0.026145559,0.02348267,0.023464603,H0540,40,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,44.0,,44.0,,,,,,,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2007.0,40,2007.015.0,15.0H0540040,0,0,0,,,354930.52340756,764108.37227873,0.0,0.0,0.0,1.0,0.0,815492.53414715,0.0005935063531957,26.07763464438076,44.0,815492.53414715,0.0172165892538589,0.0,0.0267448481901438,0.4903623799888444,3.261078036794263,,0,0.0
2008.0,15.0,6.1344833,33.5,0.026145559,0.02348267,0.023464603,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,674.9793,522.0,85.7888,178.0,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2008.0,20,2008.015.0,15.0H0540020,0,0,0,178.0,522.0,359074.82773056,815175.37485734,0.0004957184025541,0.0006403530039058,0.0006403530039058,1.0,0.0006403530039058,860482.97278314,0.0,29.51741459874501,674.9793,860482.97278314,0.0180561388097515,0.0,0.0267448481901438,0.48387992592272583,3.3849804145534756,0.12390237775921253,0,0.0
2009.0,15.0,10.349471,33.95,0.026145559,0.02348267,0.023464603,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,816.60974,725.46814,109.85661,90.5768,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2009.0,20,2009.015.0,15.0H0540020,0,0,0,90.5768,725.46814,368938.6777569,865408.19708474,0.0002455063821193,0.000838295896022,0.0002455063821193,1.0,0.0002455063821193,892078.7813655001,0.0,32.408059143012686,816.60974,892078.7813655001,0.0163954129450451,0.0,0.0267448481901438,0.5020292291556465,3.478407130849745,0.09342671629626942,1,0.0267448481901438
2010.0,15.0,10.140014,35.75,0.026145559,0.02348267,0.023464603,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,956.5938,816.60974,150.0761,109.85661,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2010.0,20,2010.015.0,15.0H0540020,0,0,0,109.85661,816.60974,367777.6006677,892739.888285,0.0002987039172602,0.000914723034913,0.0002987039172602,1.0,0.0002987039172602,949171.2173588,0.0,33.01906959705399,956.5938,949171.2173588,0.0235310548734823,0.0,0.0267448481901438,0.4878872440144197,3.497085261143278,0.018678130293532824,1,0.0267448481901438
2011.0,15.0,9.211884,36.44,0.026145559,0.02348267,0.023464603,H1509,1,Local PPO,Enhanced Alternative,0.0,0.0,,,0,19025.0,11466.0,2348.0,1095.0,90.0,0.9312081,,,1110.0,"UnitedHealth Group, Inc.",United Health Group,United Health Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2011.0,1,2011.015.0,15.0H1509001,0,0,0,1095.0,11466.0,375069.26615,924212.848825,0.0029194607471839,0.0124062330604658,0.0029194607471839,1.0,0.0029194607471839,1002671.795309,0.0,31.60851593660373,19025.0,1002671.795309,0.0498996782736678,0.0,0.0267448481901438,0.5602938416072616,3.4534265759511853,-0.043658685192092594,1,0.0267448481901438
2007.0,16.0,4.785423,29.67,0.08083392,0.05348318,0.04270861,H0540,23,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,4605.0,3667.0,213.0,165.0,,,,,,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2007.0,23,2007.016.0,16.0H0540023,0,0,0,165.0,3667.0,138841.33404392,346525.2188966,0.0011884069044439,0.010582202391146,0.010582202391146,1.0,0.010582202391146,377073.60624076,0.1343371669659026,22.73166343080325,4605.0,377073.60624076,0.0626906779174212,0.0,0.0556576271690563,0.320799162479342,3.1237588173602493,,0,0.0
2008.0,16.0,4.842499,31.03,0.08083392,0.05348318,0.04270861,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,662.5677,4605.0,84.21131,213.0,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2008.0,20,2008.016.0,16.0H0540020,0,0,0,213.0,4605.0,135571.64873576,377918.49361746,0.0015711249511699,0.012185167113471,0.012185167113471,1.0,0.012185167113471,397676.63741003,0.0,23.770772137182004,662.5677,397676.63741003,0.0664258282106811,0.0,0.0556576271690563,0.2896418191981881,3.1684567645290795,0.04469794716883024,0,0.0
2009.0,16.0,8.745097,38.15,0.08083392,0.05348318,0.04270861,H0540,91,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,5961.772,,388.85953,,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2009.0,91,2009.016.0,16.0H0540091,0,0,0,280.28107,4297.109,129135.9213722,393119.69454,0.0021704345856809,0.0109307904429162,0.0021704345856809,1.0,0.0021704345856809,421170.237383,0.0,27.885698686430636,5961.772,421170.237383,0.057508811996072,0.0,0.0556576271690563,0.4454453833508122,3.3281139655229817,0.15965720099390213,1,0.0556576271690563
2010.0,16.0,8.46255,38.2,0.08083392,0.05348318,0.04270861,H0540,91,PFFS,Enhanced Alternative,4.5,1.5,,Y,0,4294.5776,5961.772,337.41397,388.85953,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2010.0,91,2010.016.0,16.0H0540091,0,0,0,388.85953,5961.772,126699.6650014,373247.3750553,0.0030691441054378,0.0159727097856125,0.0030691441054378,1.0,0.0030691441054378,453864.562693,0.0141933672057965,29.192622409623407,4294.5776,453864.562693,0.0607670267014335,0.0,0.0556576271690563,0.4104272888126846,3.3739160201463494,0.04580205462336773,1,0.0556576271690563
2011.0,16.0,7.4725227,36.96,0.08083392,0.05348318,0.04270861,H0540,91,PFFS,Enhanced Alternative,31.8,31.8,,Y,0,1790.6394,5070.5776,216.74312,399.41397,92.0,0.93791944,,,1118.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2011.0,91,2011.016.0,16.0H0540091,0,0,0,399.41397,5070.5776,139623.0539715,426769.298234,0.0028606591722419,0.0118813082875979,0.0028606591722419,1.0,0.0028606591722419,486572.828257,0.1170273587285559,27.92513078715493,1790.6394,486572.828257,0.0705649761064438,0.0,0.0556576271690563,0.5302347849740608,3.329527028459245,-0.04438899168710453,1,0.0556576271690563
2007.0,17.0,5.0780315,29.66,0.052253317,0.04889501,0.04918607,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,178.09271,358.4275,15.904872,56.518505,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2007.0,20,2007.017.0,17.0H0540020,0,0,0,56.518505,358.4275,333735.94144621,863486.5163588601,0.0001693509687781,0.0004150933375444,0.0004150933375444,1.0,0.0004150933375444,915928.02064087,0.0021388359847636,24.72624409008608,178.09271,915928.02064087,0.0206621039792605,0.0,0.0222628737661965,0.5282004887849919,3.2078651933343627,,0,0.0
2008.0,17.0,6.3688636,30.26,0.052253317,0.04889501,0.04918607,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,508.83633,178.09271,64.672295,15.904872,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2008.0,20,2008.017.0,17.0H0540020,0,0,0,15.904872,178.09271,348746.00508682,917194.67554817,4.56058901550442e-05,0.0001941711119218,0.0001941711119218,1.0,0.0001941711119218,948238.25654025,0.0,26.989945557139,508.83633,948238.25654025,0.0237609059164168,0.0,0.0222628737661965,0.5138374791789208,3.295464409878527,0.08759921654416436,0,0.0
2009.0,17.0,10.03627,30.18,0.052253317,0.04889501,0.04918607,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,558.3617,546.8976,75.1151,68.281746,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2009.0,20,2009.017.0,17.0H0540020,0,0,0,68.281746,546.8976,345547.39346176,940706.50028775,0.0001976045754995,0.0005813690028002,0.0001976045754995,1.0,0.0001976045754995,972129.6182925,0.0,28.82777172783078,558.3617,972129.6182925,0.0230895135562532,0.0,0.0222628737661965,0.44803984324405843,3.3613392186123194,0.06587480873379237,1,0.0222628737661965
2010.0,17.0,10.479286,31.59,0.052253317,0.04889501,0.04918607,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,600.03564,558.3617,94.137146,75.1151,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2010.0,20,2010.017.0,17.0H0540020,0,0,0,75.1151,558.3617,350498.6226762,964410.7638857,0.0002143092586968,0.000578966681946,0.0002143092586968,1.0,0.0002143092586968,995090.0008797,0.0,29.72474255339878,600.03564,995090.0008797,0.0231335858863513,0.0,0.0222628737661965,0.5228636808918454,3.391979781593966,0.030640562981646635,1,0.0222628737661965
2011.0,17.0,9.75325,30.65,0.052253317,0.04889501,0.04918607,H1406,13,HMO,Enhanced Alternative,0.0,0.0,,Y,0,23607.0,23020.0,4440.0,4292.0,92.0,0.9421141,,,1123.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2011.0,13,2011.017.0,17.0H1406013,0,0,0,4292.0,23020.0,357378.6176236,983300.134971,0.0120096720630343,0.0234109598700288,0.0120096720630343,1.0,0.0120096720630343,1029491.087624,0.0,29.413423909628296,23607.0,1029491.087624,0.022930747321459,0.0,0.0222628737661965,0.6040260646689147,3.381451165702188,-0.010528615891777893,1,0.0222628737661965
2007.0,18.0,5.046108,27.88,0.12280745,0.119858384,0.120998345,H1340,8,PFFS,Enhanced Alternative,16.2,16.2,Below Regional Benchmark,,0,0.9930849,,0.0,,,,,,,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2007.0,8,2007.018.0,18.0H1340008,0,0,0,0.0,1.0816436,190707.21314631,460625.79681158,0.0,2.3482045675406425e-06,2.3482045675406425e-06,1.0,2.348204567540643e-06,503935.0372001,3.192470098802014e-05,20.106647649943827,0.9930849,503935.0372001,0.0320041251539253,0.0,0.0480364625038807,0.39612414515863004,3.0010504892392253,,0,0.0
2008.0,18.0,5.922691,26.71,0.12280745,0.119858384,0.120998345,H1216,1,HMO/HMOPOS,Enhanced Alternative,0.0,-5.2,,,0,389.0,,92.0,,90.0,0.707203,,,756.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2008.0,1,2008.018.0,18.0H1216001,0,0,0,,,193079.44864262,506582.72626563,0.0,0.0,0.0,1.0,0.0,532976.29373874,-0.0037952907545106,21.78634257254212,389.0,532976.29373874,0.0343955260587747,0.0,0.0480364625038807,0.3756721067117676,3.081283285971682,0.08023279673245653,0,0.0
2009.0,18.0,9.435537,31.89,0.12280745,0.119858384,0.120998345,H1216,1,HMOPOS,Enhanced Alternative,0.0,-0.7,,Y,0,839.0,469.0,377.0,114.0,91.0,0.6788831,,,778.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2009.0,1,2009.018.0,18.0H1216001,0,0,0,114.0,469.0,199140.8418682,534801.7357357,0.0005724591647325,0.0008769605045406,0.0005724591647325,1.0,0.0005724591647325,552095.59223297,-0.0010637650585556,26.07021542858113,839.0,552095.59223297,0.0260471541564704,0.0,0.0480364625038807,0.573880269501107,3.2607934913781316,0.17951020540644969,1,0.0480364625038807
2010.0,18.0,9.35327,40.01,0.12280745,0.119858384,0.120998345,H1216,1,HMOPOS,Enhanced Alternative,0.0,0.0,,,0,754.0,839.0,350.0,377.0,91.0,0.6855895,,,785.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2010.0,1,2010.018.0,18.0H1216001,0,0,0,377.0,839.0,194513.60062476,542880.8149757,0.0019381678134028,0.001545458923682,0.0019381678134028,1.0,0.0019381678134028,577920.4151147,0.0,29.16301597822284,754.0,577920.4151147,0.0219494097599621,0.0,0.0480364625038807,0.6704878197776711,3.372901330400553,0.11210783902242127,1,0.0480364625038807
2011.0,18.0,8.551516,34.92,0.12280745,0.119858384,0.120998345,H1216,1,HMOPOS,Enhanced Alternative,0.0,0.0,,,0,861.0,754.0,426.0,350.0,84.0,0.6895973,,,822.0,"WellCare Health Plans, Inc.",WellCare Health Plans,WellCare Health Plans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2011.0,1,2011.018.0,18.0H1216001,0,0,0,350.0,754.0,199119.8983298,555963.735082,0.0017577349272261,0.0013562035658473,0.0017577349272261,1.0,0.0017577349272261,602164.16505,0.0,28.55559426345758,861.0,602164.16505,0.0309044145768036,0.0,0.0480364625038807,0.6637910179176654,3.3518528630877245,-0.02104846731282839,1,0.0480364625038807
2007.0,19.0,5.314391,30.51,0.0038956848,0.003391525,0.0044065993,H0401,2,HMO/HMOPOS,Enhanced Alternative,0.0,0.0,Below Regional Benchmark,,0,339.0,414.0,64.0,79.0,80.0,0.905307,,,870.0,"UnitedHealth Group, Inc.",United Health Group,United Health Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2007.0,2,2007.019.0,19.0H0401002,0,0,0,79.0,414.0,132721.75397301,267615.15889524,0.0005952302289198,0.0015469975681088,0.0015469975681088,1.0,0.0015469975681088,276093.89212626,0.0,22.953526132038867,339.0,276093.89212626,0.0635146249160073,0.0,0.0535050231092799,0.4517643936879031,3.133471568802063,,0,0.0
2008.0,19.0,5.372136,27.69,0.0038956848,0.003391525,0.0044065993,H0401,2,HMO/HMOPOS,Enhanced Alternative,0.0,0.0,,,0,344.0,339.0,62.0,64.0,94.0,0.93264735,,,997.0,"UnitedHealth Group, Inc.",United Health Group,United Health Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2008.0,2,2008.019.0,19.0H0401002,0,0,0,64.0,339.0,131862.88286293,276627.42850215,0.0004853526527743,0.0012254750074335,0.0012254750074335,1.0,0.0012254750074335,287364.05567771,0.0,22.865453247323572,344.0,287364.05567771,0.0639223996079786,0.0,0.0535050231092799,0.4308936414780487,3.129627179669884,-0.0038443891321788826,0,0.0
2009.0,19.0,7.5336485,26.89,0.0038956848,0.003391525,0.0044065993,H0401,2,HMOPOS,Enhanced Alternative,0.0,0.0,,,0,462.0,344.0,68.0,62.0,96.0,0.92408377,,,1059.0,"UnitedHealth Group, Inc.",United Health Group,United Health Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2009.0,2,2009.019.0,19.0H0401002,0,0,0,62.0,344.0,126583.50886593,283188.2319382,0.0004897952391702,0.001214739742699,0.0004897952391702,1.0,0.0004897952391702,292752.79372292,0.0,27.22549058106085,462.0,292752.79372292,0.0470635986928971,0.0,0.0535050231092799,0.4856635793301708,3.304153688163042,0.17452650849315798,1,0.0535050231092799
